part_of_collection,budget,genres,id,imdb_id,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,tagline,title,vote_average,vote_count
FALSE,4000000,"[{u'id': 27, u'name': u'Horror'}, {u'id': 53, u'name': u'Thriller'}]",59797,94701,"[u'Unity Field, a ""free love"" cult from the \'70s, is mostly remembered for its notorious mass suicide led by Harris, its charismatic leader. While all members are supposed to burn in a fire together, young Cynthia is spared by chance. Years later, the nightmare of Unity Field remains buried in her mind. But when those around Cynthia start killing themselves, and she begins having visions of Harris, she may be forced to confront the past -- before it confronts her.']",0.187461,/16wxKRGegbX47KJUnO4Z1qw23YQ.jpg,"[{u'name': u'No Frills Film Production', u'id': 3851}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",4/8/1988,9797098,86,"[{u'iso_639_1': u'en', u'name': u'English'}]","[u""When Cynthia wakes up. She'll wish she were dead...""]",[u'Bad Dreams'],5.3,27
FALSE,0,"[{u'id': 18, u'name': u'Drama'}]",27033,38988,"[u'A ruthless, domineering woman is married to an alcoholic D.A., her childhood companion who is the only living witness to her murder of her rich aunt seventeen years earlier.']",0.21063,/6cwhDtvhDvbN0L7dC4o8Oabq9gn.jpg,"[{u'name': u'Paramount Pictures', u'id': 4}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",7/24/1946,0,116,"[{u'iso_639_1': u'en', u'name': u'English'}]",[u'Fate drew them together... and only murder could part them!'],[u'The Strange Love of Martha Ivers'],6.7,20
FALSE,0,"[{u'id': 28, u'name': u'Action'}, {u'id': 878, u'name': u'Science Fiction'}]",158106,2106350,"[u'Set in 2045, Vic, an ex-ultimate fighter, is the owner of the only airstrip, hotel and bar in the high Arctic frontier town of Borealis. He does his best to keep the peace amongst a vast array of clashing characters in this lawless international free zone that sits on top of the world\u2019s last remaining oil.']",0.168958,/v2S3jpOYnfVD7BFnYKm0LjfgcyO.jpg,"[{u'name': u'SEVEN24 Films', u'id': 22778}, {u'name': u'Bell Media', u'id': 32185}, {u'name': u'Slanted Wheel Entertainment', u'id': 46491}]","[{u'iso_3166_1': u'CA', u'name': u'Canada'}]",1/11/2013,0,88,"[{u'iso_639_1': u'en', u'name': u'English'}]",[u'Their Battle is to Survive'],[u'Survival Code'],5.4,13
FALSE,0,"[{u'id': 27, u'name': u'Horror'}, {u'id': 9648, u'name': u'Mystery'}, {u'id': 53, u'name': u'Thriller'}, {u'id': 80, u'name': u'Crime'}]",48197,75342,"[u'A Texas Ranger hunts for a hooded serial killer terrorizing the residents of a small town, set in 1946 Arkansas. Loosely based on a true story.']",0.38645,/z3OMI8eTTveYIVbYCnzNAPuYvnC.jpg,"[{u'name': u'American International Pictures (AIP)', u'id': 9266}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",9/26/1976,0,86,"[{u'iso_639_1': u'en', u'name': u'English'}]","[u'In 1946 this man killed five people... Today he still lurks the streets of Texarkana, Ark.']",[u'The Town That Dreaded Sundown'],6.3,37
FALSE,0,"[{u'id': 18, u'name': u'Drama'}, {u'id': 53, u'name': u'Thriller'}]",289191,3004746,[u'Successful businesswoman Maria has achieved everything except what she wants the most - a baby of her own. She decides to deal with the matter by herself and embarks on a desperate and dangerous journey in order to make her dream come true.'],0.290933,/poZycbhGflbxv00ChXu36t6CJi.jpg,"[{u'name': u'Zentropa Entertainments', u'id': 76}]","[{u'iso_3166_1': u'DK', u'name': u'Denmark'}, {u'iso_3166_1': u'DE', u'name': u'Germany'}]",9/30/2014,0,97,"[{u'iso_639_1': u'en', u'name': u'English'}]",[u'Fear nothing. Risk everything.'],[u'I Am Here'],5,21
FALSE,0,"[{u'id': 35, u'name': u'Comedy'}, {u'id': 80, u'name': u'Crime'}, {u'id': 18, u'name': u'Drama'}]",92591,1704573,"[u""In this true story in the tiny, rural town of Carthage, TX, assistant funeral director Bernie Tiede was one of the town's most beloved residents. Everyone loved and appreciated Bernie, and it came as no surprise when he befriended Marjorie Nugent, an affluent widow who was as well known for her sour attitude as her fortune. Until that day news came that Marjorie Nugent had been dead for some time, and Bernie Tiede was being charged with the murder.""]",0.968824,/yfYjg789qjxHCTTcyOqXtpoetQU.jpg,"[{u'name': u'Castle Rock Entertainment', u'id': 97}, {u'name': u'Horsethief Pictures', u'id': 6352}, {u'name': u'Mandalay Vision', u'id': 6667}, {u'name': u'Wind Dancer Productions', u'id': 8116}, {u'name': u'Detour Filmproduction', u'id': 11510}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",4/27/2012,0,100,"[{u'iso_639_1': u'en', u'name': u'English'}]",[u'A story so unbelievable it must be true.'],[u'Bernie'],6.5,267
FALSE,0,"[{u'id': 28, u'name': u'Action'}, {u'id': 27, u'name': u'Horror'}]",190899,2171847,"[u""The legend of Yamashita's Gold lures a treasure hunter and his group deep into the Indonesian jungle. Once they are trapped in an abandoned World War II Japanese bunker, they face the terrifying reality that the only way out is to go further in.""]",0.282854,/gHjtIJAwSTlNfL4LISi9VbQZ5jm.jpg,"[{u'name': u'Infinite Frameworks Studios', u'id': 14446}]","[{u'iso_3166_1': u'ID', u'name': u'Indonesia'}]",9/27/2012,0,91,"[{u'iso_639_1': u'en', u'name': u'English'}]",[u'Some things are better left buried.'],[u'Dead Mine'],4.5,22
FALSE,0,"[{u'id': 99, u'name': u'Documentary'}, {u'id': 10402, u'name': u'Music'}]",321974,3707114,"[u""Musician Cat Power narrates this documentary on Janis Joplin's evolution into a star from letters that Joplin wrote over the years to her friends, family, and collaborators.""]",0.167672,/qosDLnAcHRAUjgmZIU0c1ktEhx2.jpg,"[{u'name': u'Jigsaw Productions', u'id': 2740}, {u'name': u'Disarming Films', u'id': 2742}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",9/9/2015,0,106,"[{u'iso_639_1': u'en', u'name': u'English'}]",[u''],[u'Janis: Little Girl Blue'],7.6,39
TRUE,0,"[{u'id': 14, u'name': u'Fantasy'}, {u'id': 16, u'name': u'Animation'}, {u'id': 878, u'name': u'Science Fiction'}, {u'id': 10751, u'name': u'Family'}]",59832,425960,[u'Two young rival dragon riding warriors fight to end a 1000 year old war despite the hidden manipulator opposing them.'],0.205551,/ufV1iPBufPg7xk5oR9d7EvRMQfE.jpg,[],"[{u'iso_3166_1': u'CA', u'name': u'Canada'}]",9/11/2004,0,72,"[{u'iso_639_1': u'en', u'name': u'English'}]",[u''],[u'Dragons: Fire & Ice'],6,1
FALSE,0,"[{u'id': 18, u'name': u'Drama'}, {u'id': 28, u'name': u'Action'}, {u'id': 35, u'name': u'Comedy'}, {u'id': 53, u'name': u'Thriller'}]",27069,390418,"[u'Inspired by the Baader-Meinhof gang, a film about modern left Germans adopting the culture of extreme left-wing movements of the 1970s. East German dominatrix Gudrun leads a revolutionary gang of her own in Berlin. She has her men kidnap the son of a rich businessman in order to gain publicity. Claiming that heterosexuality is a social norm created to keep the people down, she forces her male minions to have sex with each other.']",1.148911,/fTpsI4WwAeWdwMwkBiVfTzKY81e.jpg,[],"[{u'iso_3166_1': u'CA', u'name': u'Canada'}, {u'iso_3166_1': u'DE', u'name': u'Germany'}]",1/17/2004,0,90,"[{u'iso_639_1': u'en', u'name': u'English'}, {u'iso_639_1': u'de', u'name': u'Deutsch'}]",[u'The revolution is my boyfriend'],[u'The Raspberry Reich'],6.9,10
FALSE,0,"[{u'id': 35, u'name': u'Comedy'}]",27088,84234,"[u'The friendship of a group of young friends struggling with teen sex, drugs, and work is jeopardized by a romantic interest which may turn pals into bitter rivals.']",0.450195,/3nGKDx5I7egbyZcDpV83tgHoANQ.jpg,"[{u'name': u'Golan-Globus Productions', u'id': 13549}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",6/26/1982,0,92,[],[u'The comedy that puts ZIP into being a teen...'],[u'The Last American Virgin'],6.6,37
TRUE,28000000,"[{u'id': 28, u'name': u'Action'}, {u'id': 12, u'name': u'Adventure'}, {u'id': 80, u'name': u'Crime'}]",59859,1650554,"[u'After Kick-Ass\u2019 insane bravery inspires a new wave of self-made masked crusaders, he joins a patrol led by the Colonel Stars and Stripes. When these amateur superheroes are hunted down by Red Mist \u2014 reborn as The Mother Fucker \u2014 only the blade-wielding Hit-Girl can prevent their annihilation.']",2.718149,/pmdvrKYRdw7QxkLDaJzr6xMEqEZ.jpg,"[{u'name': u'Universal Pictures', u'id': 33}, {u'name': u'Marv Films', u'id': 5374}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}, {u'iso_3166_1': u'GB', u'name': u'United Kingdom'}]",7/17/2013,29000000,103,"[{u'iso_639_1': u'en', u'name': u'English'}]","[u""You Can't Fight Your Destiny.""]",[u'Kick-Ass 2'],6.3,1794
FALSE,20000000,"[{u'id': 12, u'name': u'Adventure'}, {u'id': 35, u'name': u'Comedy'}, {u'id': 10749, u'name': u'Romance'}]",59860,1067774,[u'Three young women vacationing in Paris find themselves whisked away to Monte Carlo after one of the girls is mistaken for a British heiress.'],0.65329,/dcbqyycrWA56HXq5lm41HYuED8Y.jpg,"[{u'name': u'Dune Entertainment', u'id': 444}, {u'name': u'Regency Enterprises', u'id': 508}, {u'name': u'Fox 2000 Pictures', u'id': 711}, {u'name': u'DiNovi Pictures', u'id': 813}, {u'name': u'Dune Entertainment III', u'id': 6332}, {u'name': u'Blossom Films', u'id': 32537}]","[{u'iso_3166_1': u'HU', u'name': u'Hungary'}, {u'iso_3166_1': u'US', u'name': u'United States of America'}]",7/1/2011,17425000,109,"[{u'iso_639_1': u'en', u'name': u'English'}]","[u""She's having the time of someone else's life.""]",[u'Monte Carlo'],5.9,436
FALSE,30000000,"[{u'id': 35, u'name': u'Comedy'}, {u'id': 10749, u'name': u'Romance'}, {u'id': 18, u'name': u'Drama'}]",59861,1583420,"[u'After losing his job, a middle-aged man reinvents himself by going back to college.']",0.91239,/iyX6KVFC3iQNHZivURoyrz3Gbf.jpg,"[{u'name': u'Universal Pictures', u'id': 33}, {u'name': u'Playtone Productions', u'id': 4170}, {u'name': u'Vendome Pictures', u'id': 7460}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",6/30/2011,36160375,98,"[{u'iso_639_1': u'en', u'name': u'English'}]",[u'Rediscover life and love'],[u'Larry Crowne'],5.6,287
FALSE,19000000,"[{u'id': 12, u'name': u'Adventure'}, {u'id': 16, u'name': u'Animation'}, {u'id': 35, u'name': u'Comedy'}, {u'id': 14, u'name': u'Fantasy'}]",223702,1700841,"[u'Sausage Party, the first R-rated CG animated movie, is about one sausage leading a group of supermarket products on a quest to discover the truth about their existence and what really happens when they become chosen to leave the grocery store.']",3.654034,/w90cORtNWQAd2k93aFlIBbpQYTC.jpg,"[{u'name': u'Columbia Pictures', u'id': 5}, {u'name': u'Sony Pictures Animation', u'id': 2251}, {u'name': u'Sony Pictures Entertainment', u'id': 5752}, {u'name': u'Annapurna Pictures', u'id': 13184}, {u'name': u'Point Grey Pictures', u'id': 16615}, {u'name': u'Nitrogen Studios Canada', u'id': 46875}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",7/11/2016,140752617,83,"[{u'iso_639_1': u'en', u'name': u'English'}]",[u'Always use condiments'],[u'Sausage Party'],5.8,1396
FALSE,0,"[{u'id': 28, u'name': u'Action'}, {u'id': 37, u'name': u'Western'}]",27105,62865,[u'Two men on a desperate search to save a woman only one of them could have!'],0.2554,/zDEVqcpEoN6uvlL2ltvHPwFGcjb.jpg,"[{u'name': u'Metro-Goldwyn-Mayer (MGM)', u'id': 8411}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",3/1/1968,0,95,"[{u'iso_639_1': u'en', u'name': u'English'}]",[u'They had one enemy even more deadly than the Apaches... each other!'],[u'Day of the Evil Gun'],6.8,4
FALSE,0,"[{u'id': 18, u'name': u'Drama'}]",420322,5630122,"[u""Gra\xe7a is a single mother who works as a massage therapist and lives with her two children: Moreno, 8, and Papoula, 15. One day, in a visit to the doctor, Gra\xe7a is diagnosed with a brain aneurism that may rupture at any moment. Desperate about who will take care of her kids in the event of her death, she decides to go after her brother, Luiz Carlos, whom she hasn't seen in over 15 years due to a quarrel. When they meet, however, Luiz Carlos has become Gloria, a beautiful and successful transvestite, who now owns a restaurant and brags about being independent. At first, Gloria is unwilling to reconnect with her family; but as she becomes more guilt-stricken, she accepts Gra\xe7a's invitation to meet her nephews and eventually realizes that maybe, to be complete, she needs to become a mother.""]",0.832589,/qKvWnn6Ug8tA3CZjWCGDugrXEKM.jpg,"[{u'name': u'Globo filmes', u'id': 10954}, {u'name': u'H2O Films', u'id': 83973}]","[{u'iso_3166_1': u'BR', u'name': u'Brazil'}]",3/30/2017,0,94,"[{u'iso_639_1': u'pt', u'name': u'Portugu\xeas'}]",[u''],[u'Gloria and Grace'],0,0
FALSE,0,"[{u'id': 14, u'name': u'Fantasy'}]",92645,2081255,"[u'When the King is killed by ferocious reptile beasts, his Queen takes control of the kingdom. She tries to kill her beautiful stepdaughter SNOW, but she escapes into the enchanted forest...']",0.299217,/yMXH05AEn2p4S9OX4L7hEpEDl0x.jpg,[],"[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",3/13/2012,0,89,"[{u'iso_639_1': u'en', u'name': u'English'}]",[u'Mirror mirror on the wall tis the most terrifying of them all!'],"[u""Grimm's Snow White""]",5.9,22
FALSE,5000000,"[{u'id': 28, u'name': u'Action'}, {u'id': 14, u'name': u'Fantasy'}, {u'id': 878, u'name': u'Science Fiction'}, {u'id': 53, u'name': u'Thriller'}]",59883,1594917,"[u""Age of the Dragons is an adaptation of Herman Melville's classic novel Moby Dick. Set in a medieval realm where Captain Ahab and crew hunt dragons for the vitriol that powers their world, Ishmael, a charismatic harpooner and his friend Queequeg join their quest. Ahab's adopted daughter Rachel, beautiful and tough, runs the hunting vessel. Ahab's obsession to seek revenge on a great White Dragon that slaughtered his family when he was young and left his body scarred and mauled, drives the crew deeper into the heart of darkness. In the White Dragon's lair Ahab's secrets are revealed and Rachel must choose between following him on his dark quest or escaping to a new life with Ishmael.""]",0.567829,/wwjnzjPHOEcBBlcmhpb3qVVBpO4.jpg,[],"[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",3/21/2011,0,91,"[{u'iso_639_1': u'en', u'name': u'English'}]","[u'""The Ultimate Hunters VS The Ultimate Prey""']",[u'Age of the Dragons'],4.2,32
TRUE,0,"[{u'id': 18, u'name': u'Drama'}, {u'id': 9648, u'name': u'Mystery'}, {u'id': 53, u'name': u'Thriller'}]",27117,35318,"[u'England, at the start of World War Two. Mysterious wireless broadcasts, apparently from Nazi Germany are heard over the BBC. They warn of acts of terror in England, just before they take place. Baffled, the Defence Committee call in Holmes ...']",0.254633,/44QrE1wQnbzlbFzpWvXYWKxO5jF.jpg,"[{u'name': u'Universal Pictures', u'id': 33}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",9/18/1942,0,65,"[{u'iso_639_1': u'en', u'name': u'English'}, {u'iso_639_1': u'it', u'name': u'Italiano'}]",[u'THE MASTER MINDS OF MYSTERY!'],[u'Sherlock Holmes and the Voice of Terror'],7.5,14
FALSE,700,"[{u'id': 27, u'name': u'Horror'}, {u'id': 53, u'name': u'Thriller'}]",27122,485857,"[u'Emma has a strong aversion towards her family\u2019s new house, especially the attic. After moving in, she becomes miserable and reclusive. The rest of her family also seems unhappy and unsettled. The situation escalates one day when Emma is in the attic alone. All of a sudden someone who looks exactly like Emma attacks her viciously.']",0.190824,/4WzowSb6PIXTgnRsQvDS0RyrzEm.jpg,"[{u'name': u'Intrinsic Value Films', u'id': 2828}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",1/15/2008,0,88,[],[u''],[u'The Attic'],4.1,14
FALSE,0,"[{u'id': 10752, u'name': u'War'}, {u'id': 28, u'name': u'Action'}, {u'id': 18, u'name': u'Drama'}]",27123,161010,"[u""The Trench tells the story of a group of young British soldiers on the eve of the Battle of the Somme in the summer of 1916, the worst defeat in British military history. Against this ill-fated backdrop, the movie depicts the soldiers' experience as a mixture of boredom, fear, panic, and restlessness, confined to a trench on the front lines.""]",0.277712,/yu19Toc54a5jvwd1B59519CSlVx.jpg,[],"[{u'iso_3166_1': u'FR', u'name': u'France'}, {u'iso_3166_1': u'GB', u'name': u'United Kingdom'}]",9/17/1999,0,98,"[{u'iso_639_1': u'en', u'name': u'English'}]",[u''],[u'The Trench'],5.9,11
FALSE,0,"[{u'id': 27, u'name': u'Horror'}]",27130,36027,"[u""A nurse in the Caribbean resorts to voodoo to cure her patient, even though she's in love with the woman's husband.""]",1.086117,/CVYcoh4LDJF2QT8rEoUicYEWd9.jpg,"[{u'name': u'RKO Radio Pictures', u'id': 6}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",4/21/1943,0,69,"[{u'iso_639_1': u'en', u'name': u'English'}]","[u""See this strange, strange story of a woman whose lure set brother against brother; whose love caused hate - and whose beauty bowed to the will of an evil spell in whose power we must refuse to believe - EVEN IF IT'S TRUE!""]",[u'I Walked with a Zombie'],6.6,46
FALSE,0,"[{u'id': 35, u'name': u'Comedy'}, {u'id': 10769, u'name': u'Foreign'}, {u'id': 27, u'name': u'Horror'}]",27134,415679,"[u'A boy declares his love for his girlfriend, only to die the same night. He is brought back to life by his mother as a flesh-craving zombie, who sires more teen undead while trying to control his, er, appetite for his beloved.']",0.222566,/ywU8ltDGsv8FHHHBGMwbgJ5eWLj.jpg,"[{u'name': u'Element Films', u'id': 2274}, {u'name': u'Lunar Films', u'id': 2568}, {u'name': u'Irish Film Board', u'id': 5267}]","[{u'iso_3166_1': u'IE', u'name': u'Ireland'}, {u'iso_3166_1': u'GB', u'name': u'United Kingdom'}]",6/7/2005,0,80,"[{u'iso_639_1': u'en', u'name': u'English'}]",[u''],[u'Boy Eats Girl'],5.3,15
