adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,imdb_id,movie_status_code,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
False,/zjZsHZEgBD17JWGdRbKZX77nAjx.jpg,,0,"[{u'id': 27, u'name': u'Horror'}]",,33908,tt0420251,200,ko,"[u'\uc4f0\ub9ac, \ubaac\uc2a4\ud130']","[u'\u201cThree\u201d is an anthology of three horror shorts from three different Asian countries.In ""Dumplings"" an aging actress wishing to reclaim her youth goes to a woman who makes dumplings that supposedly have regenerative properties; however, they contain a gruesome secret ingredient. In ""Box"" a soft spoken young woman has a bizarre recurring nightmare about being buried in a box in the snow. Searching for her long lost sister, she realizes her dreams and reality may possibly be connected. In ""The Cut"" a successful film director and his wife are kidnapped by an extra, who forces the director to play his sadistic games. If he fails, his wife\u2019s fingers will be chopped off one by one every five minutes']",0.316949,/m7gGJnVTusmcaO1cl32xr7ZpRF9.jpg,"[{u'name': u'Applause Pictures', u'id': 5346}]","[{u'iso_3166_1': u'HK', u'name': u'Hong Kong'}, {u'iso_3166_1': u'JP', u'name': u'Japan'}, {u'iso_3166_1': u'KR', u'name': u'South Korea'}]",2004-09-02,0,125.0,"[{u'iso_639_1': u'cn', u'name': u'\u5e7f\u5dde\u8bdd / \u5ee3\u5dde\u8a71'}, {u'iso_639_1': u'ja', u'name': u'\u65e5\u672c\u8a9e'}, {u'iso_639_1': u'ko', u'name': u'\ud55c\uad6d\uc5b4/\uc870\uc120\ub9d0'}, {u'iso_639_1': u'zh', u'name': u'\u666e\u901a\u8bdd'}]",Released,[u'From the Nightmares of 3 Horror Masters'],[u'Three\u2026 Extremes'],False,6.5,61
False,/jCIjDZJj0S7sagS2Wppd3H3uP9w.jpg,"{u'backdrop_path': u'/sEKYBSwZFFppJ5GmEVxsECr7ilR.jpg', u'poster_path': u'/dmGQDIrfvmr5rahYcVhpS2xx6oy.jpg', u'id': 52783, u'name': u'Wall Street Collection'}",70000000,"[{u'id': 18, u'name': u'Drama'}, {u'id': 80, u'name': u'Crime'}]",http://www.wallstreetmoneyneversleeps.com/,33909,tt1027718,200,en,[u'Wall Street: Money Never Sleeps'],"[u""As the global economy teeters on the brink of disaster, a young Wall Street trader partners with disgraced former Wall Street corporate raider Gordon Gekko on a two tiered mission: To alert the financial community to the coming doom, and to find out who was responsible for the death of the young trader's mentor.""]",0.866335,/fRejmA7n1SIKQaYp4YC0jhONWCs.jpg,"[{u'name': u'Twentieth Century Fox Film Corporation', u'id': 306}, {u'name': u'Dune Entertainment', u'id': 444}, {u'name': u'Dune Entertainment III', u'id': 6332}, {u'name': u'Edward R. Pressman Film', u'id': 6455}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",2010-09-02,134748021,133.0,"[{u'iso_639_1': u'en', u'name': u'English'}]",Released,[u'Gordon never gives up.'],[u'Wall Street: Money Never Sleeps'],False,5.8,413
False,/tmztzpBBWxrSi2i2bptxMoSj4ZX.jpg,,20000000,"[{u'id': 10402, u'name': u'Music'}, {u'id': 18, u'name': u'Drama'}]",,109417,tt1532958,200,en,[u'Battle of the Year'],"[u""A down-on-his-luck coach is hired to prepare a team of the best American dancers for an international tournament that attracts all the best crews from around the world, but the Americans haven't won in fifteen years.""]",0.326833,/3wtWGf4O2hQ4yOLdR44NrYWJ6kn.jpg,"[{u'name': u'Screen Gems', u'id': 3287}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",2013-09-21,16549477,110.0,"[{u'iso_639_1': u'en', u'name': u'English'}]",Released,[u'The World is watching'],[u'Battle of the Year'],False,5.9,71
False,/vOJ8nkagrtxLslJ2ct4TgiJ9kTn.jpg,,0,"[{u'id': 18, u'name': u'Drama'}]",,33912,tt1298828,200,fr,[u'Adieu Gary'],"[u""Au milieu de nulle part, une cit\xe9 ouvri\xe8re vid\xe9e de sa population depuis quelques ann\xe9es d\xe9j\xe0. Pourtant, certains habitants ont d\xe9cid\xe9 d'y rester, plus par choix que par n\xe9cessit\xe9, parce que c'est l\xe0 qu'ils sont n\xe9s et qu'ils ont grandi. Parmi eux il y a Francis, l'ouvrier consciencieux qui continue d'entretenir la machine sur laquelle il a travaill\xe9 toute sa vie ; Samir, son fils.""]",0.266324,/8R5lb8tJ2754xvTeFf86Mmw9TdX.jpg,"[{u'name': u'Le Studio Canal+', u'id': 183}]","[{u'iso_3166_1': u'FR', u'name': u'France'}]",2009-07-22,0,75.0,"[{u'iso_639_1': u'fr', u'name': u'Fran\xe7ais'}]",Released,[u''],[u'Goodbye Gary'],False,0.0,1
False,/imBvp7F1MfRiahHgd1PhseE6xlh.jpg,,1000000,"[{u'id': 35, u'name': u'Comedy'}, {u'id': 10751, u'name': u'Family'}]",,33914,tt0087291,200,en,[u'Frankenweenie'],"[u'When young Victor\'s pet dog Sparky (who stars in Victor\'s home-made monster movies) is hit by a car, Victor decides to bring him back to life the only way he knows how. But when the bolt-necked ""monster"" wreaks havoc and terror in the hearts of Victor\'s neighbors, he has to convince them (and his parents) that despite his appearance, Sparky\'s still the good loyal friend he\'s always been.']",0.209548,/uYLzrLIh7rDTwtQFGxn2wCQ6SnM.jpg,"[{u'name': u'Walt Disney Pictures', u'id': 2}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",1984-12-14,0,29.0,"[{u'iso_639_1': u'en', u'name': u'English'}]",Released,[u'A comic twist on a classic tail!'],[u'Frankenweenie'],False,6.7,80
False,/whV2m7YPb6OLf5PddGEjcYmJHV7.jpg,,10000000,"[{u'id': 14, u'name': u'Fantasy'}, {u'id': 16, u'name': u'Animation'}, {u'id': 35, u'name': u'Comedy'}, {u'id': 10751, u'name': u'Family'}]",,11114,tt0076538,200,en,"[u""Pete's Dragon""]","[u""Pete, a young orphan, runs away to a Maine fishing town with his best friend a lovable, sometimes invisible dragon named Elliott! When they are taken in by a kind lighthouse keeper, Nora, and her father, Elliott's prank playing lands them in big trouble. Then, when crooked salesmen try to capture Elliott for their own gain, Pete must attempt a daring rescue.""]",0.815405,/e0jZxnjmR6S4EhMl3reHOJYRrqo.jpg,"[{u'name': u'Walt Disney Productions', u'id': 3166}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",1977-11-03,0,128.0,"[{u'iso_639_1': u'en', u'name': u'English'}]",Released,[u'Brazzle Dazzle Brilliance!'],"[u""Pete's Dragon""]",False,6.5,148
False,/98pZNL6lTHql7qJqr62TZ7FK3ic.jpg,,0,[],http://bonitinhamasordinaria.com.br/,197759,tt2332672,200,pt,"[u'Bonitinha, Mas Ordin\xe1ria']","[u""The youngest daughter of a rich man has been raped by five black men in the slums of Rio, and her father arranges her marriage to one of his employees in order to save the family's honor.""]",0.154973,/ie3NuYrQ07SkDnlIiBOFrQAmSYl.jpg,[],"[{u'iso_3166_1': u'BR', u'name': u'Brazil'}]",2013-05-24,0,90.0,"[{u'iso_639_1': u'pt', u'name': u'Portugu\xeas'}]",Released,[u''],"[u'Bonitinha, Mas Ordin\xe1ria']",False,3.0,3
False,/pNfgVf5tgqDpycbQwMgt9OZK685.jpg,,0,"[{u'id': 27, u'name': u'Horror'}, {u'id': 53, u'name': u'Thriller'}]",,296065,tt2965466,200,en,[u'Last Shift'],"[u""A rookie cop's world is turned upside down when she comes face to face with Paymon - King Of Hell. Officer Jessica Loren has the last shift at a transitioning police station, assigned to wait for a crew picking up bio-hazard waste from the armoury. But unbeknownst to her, cult leader John Michael Paymon has haunted the department ever since he committed suicide in custody. Jessica is about to find out just how dangerous he still is, all alone on the graveyard shift.............""]",0.474485,/9oInKOdvqBH4IZB7eMZjK4WcgPV.jpg,"[{u'name': u'Skyra Entertainment', u'id': 34502}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",2014-10-25,0,88.0,"[{u'iso_639_1': u'en', u'name': u'English'}]",Released,[u'Fear the ones left behind.'],[u'Last Shift'],False,5.7,128
False,/oNkjgjKqL2QyqjYnyKBtx8uKMlL.jpg,,0,"[{u'id': 80, u'name': u'Crime'}, {u'id': 53, u'name': u'Thriller'}]",,394374,tt5133308,200,es,[u'Al final del t\xfanel'],[u'A paraplegic computer engineer that moves in a wheelchair and works in his basement starts hearing noises and voices of bank-robbers.'],0.753554,/ewpe3S3DauNzr5T8sBkzwmnSrxE.jpg,"[{u'name': u'Haddock Films S.R.L.', u'id': 5623}, {u'name': u'Televisi\xf3n Espa\xf1ola (TVE)', u'id': 6639}, {u'name': u'Telef\xe9 International', u'id': 10824}, {u'name': u'Tornasol Films S.A.', u'id': 45190}, {u'name': u'\xc1rbol Contenidos', u'id': 84812}]","[{u'iso_3166_1': u'ES', u'name': u'Spain'}, {u'iso_3166_1': u'AR', u'name': u'Argentina'}]",2016-04-21,0,120.0,"[{u'iso_639_1': u'es', u'name': u'Espa\xf1ol'}]",Released,[u'Risk everything.'],[u'At the End of the Tunnel'],False,6.8,31
False,/wErAsLNHIuNwpCLSsa4f0yn29fU.jpg,,10000000,"[{u'id': 80, u'name': u'Crime'}, {u'id': 18, u'name': u'Drama'}, {u'id': 53, u'name': u'Thriller'}]",,33927,tt0106684,200,en,[u'Deadfall'],"[u""After he accidentally kills his father, Mike, during a sting, Joe tries to carry out Mike's dying wish by recovering valuables that Mike's twin brother Lou stole from him years earlier. But Uncle Lou is also a confidence artist, and Joe is soon drawn into his increasingly dangerous schemes.""]",0.365751,/inRuoWM2aWSZOPYKksyZufQxxdu.jpg,"[{u'name': u'Trimark Pictures', u'id': 4063}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",1993-10-08,0,98.0,"[{u'iso_639_1': u'en', u'name': u'English'}, {u'iso_639_1': u'es', u'name': u'Espa\xf1ol'}]",Released,[u'...The ultimate con'],[u'Deadfall'],False,3.2,12
False,/hAuZ9ZIQDbBzKlnmZheNMFQMc1z.jpg,,15000000,"[{u'id': 27, u'name': u'Horror'}]",http://www.mamamovie.com/,132232,tt2023587,200,en,[u'Mama'],"[u'Guillermo del Toro presents Mama, a supernatural thriller that tells the haunting tale of two little girls who disappeared into the woods the day that their parents were killed. When they are rescued years later and begin a new life, they find that someone or something still wants to come tuck them in at night.']",1.359952,/lPcwVnhg3T3MQBtTU31Rx4xwEQH.jpg,"[{u'name': u'Universal Pictures', u'id': 33}, {u'name': u'Toma 78', u'id': 10677}, {u'name': u'De Milo', u'id': 10678}]","[{u'iso_3166_1': u'ES', u'name': u'Spain'}, {u'iso_3166_1': u'CA', u'name': u'Canada'}]",2013-01-17,146497771,100.0,"[{u'iso_639_1': u'en', u'name': u'English'}]",Released,"[u""A Mother's Love is Forever""]",[u'Mama'],False,6.0,1141
False,/7NCvOxYuyfjSTbIKnEW9bvbK22P.jpg,,500000,"[{u'id': 18, u'name': u'Drama'}]",,1162,tt0056241,200,en,[u'The Miracle Worker'],"[u""The true story of the frightening, lonely world of silence and darkness of 7-year-old Helen Keller who, since infancy, has never seen the sky, heard her mother's voice or expressed her innermost feelings. Then Annie Sullivan, a 20-year-old teacher from Boston, arrives. Having just recently regained her own sight, the no-nonsense Annie reaches out to Helen through the power of touch, the only tool they have in common, and leads her bold pupil on a miraculous journey from fear and isolation to happiness and light.""]",0.447524,/eVg3m9VItGgUKlfEURXyoilMAD2.jpg,"[{u'name': u'Playfilm Productions', u'id': 18138}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",1962-05-22,2500000,106.0,"[{u'iso_639_1': u'en', u'name': u'English'}]",Released,[u'An emotional earthquake!'],[u'The Miracle Worker'],False,7.5,46
False,/akYXhCcKYZCUaBrt2C6LQFjzD8g.jpg,,0,"[{u'id': 12, u'name': u'Adventure'}]",,33931,tt0034162,200,en,[u'The Sea Wolf'],"[u""Shipwrecked fugitives try to escape a brutal sea captain who's losing his mind.""]",0.259568,/49AtbXhtmcGczh7RdJtve0loMgC.jpg,"[{u'name': u'Warner Bros.', u'id': 6194}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",1941-03-21,0,100.0,"[{u'iso_639_1': u'en', u'name': u'English'}]",Released,"[u""Jack London's great novel of terror afloat.""]",[u'The Sea Wolf'],False,7.1,9
False,/fAPWdXiCTL8LDmLTnu7BNTiznm5.jpg,,0,"[{u'id': 80, u'name': u'Crime'}, {u'id': 14, u'name': u'Fantasy'}]",,197772,tt2843344,200,fr,"[u""L'Autre vie de Richard Kemp""]","[u'Inspector Richard Kemp never got around to putting the handcuffs around the Eardrum Slasher, a dangerous serial killer whose rampage began 20 years before. When H\xe9l\xe8ne, a psychologist, witnesses the Slasher\u2019s latest crime and offers to testify, Kemp falls in love with her at first sight. In a mysterious turn of event, Kemp is suddenly transported back in time to the site of the Eardrum Slasher\u2019s first murder, he realizes that this could provide a second chance to catch the killer...']",0.229017,/wg5XsFnzlMUE3DkwOAixAfuUvek.jpg,"[{u'name': u'Haut et Court', u'id': 726}, {u'name': u'Canal+', u'id': 5358}, {u'name': u'Direct Cin\xe9ma', u'id': 17223}, {u'name': u'Direct 8', u'id': 17224}]","[{u'iso_3166_1': u'FR', u'name': u'France'}]",2013-06-05,0,102.0,"[{u'iso_639_1': u'fr', u'name': u'Fran\xe7ais'}]",Released,[u''],[u'Back in Crime'],False,6.3,10
False,/m6zxiA1kHaOExw4a5wBx6Ylc6ZS.jpg,,15000000,"[{u'id': 18, u'name': u'Drama'}]",http://www.thequeenmovie.co.uk/,1165,tt0436697,200,en,[u'The Queen'],"[u""The Queen is an intimate behind the scenes glimpse at the interaction between HM Elizabeth II and Prime Minister Tony Blair during their struggle, following the death of Diana, to reach a compromise between what was a private tragedy for the Royal family and the public's demand for an overt display of mourning.""]",1.026259,/Ai8tz9c7Homb9mLg8baGhX1ABkR.jpg,"[{u'name': u'BIM Distribuzione', u'id': 225}, {u'name': u'Granada Film Productions', u'id': 247}, {u'name': u'Scott Rudin Productions', u'id': 258}, {u'name': u'Path\xe9 Renn Productions', u'id': 866}, {u'name': u'Path\xe9 Pictures International', u'id': 1178}, {u'name': u'Canal+', u'id': 5358}, {u'name': u'Future Films', u'id': 10843}, {u'name': u'France 3 Cinema', u'id': 16804}]","[{u'iso_3166_1': u'FR', u'name': u'France'}, {u'iso_3166_1': u'IT', u'name': u'Italy'}, {u'iso_3166_1': u'GB', u'name': u'United Kingdom'}, {u'iso_3166_1': u'US', u'name': u'United States of America'}]",2006-09-15,123384128,103.0,"[{u'iso_639_1': u'de', u'name': u'Deutsch'}, {u'iso_639_1': u'en', u'name': u'English'}, {u'iso_639_1': u'fr', u'name': u'Fran\xe7ais'}]",Released,[u'Our Leaders. Ourselves.'],[u'The Queen'],False,6.8,245
False,/w1BXAFzJ62LtaMi74noJFYeJNva.jpg,,0,"[{u'id': 18, u'name': u'Drama'}]",http://blueartichokefilms.com/films/matinee/,94967,tt1505355,200,en,[u'Matin\xe9e'],"[u'Stage actors Mariah and Daniel play lovers every night, but their onstage romance lacks spark. One slow afternoon, they discover that today\u2019s matin\xe9e performance will make or break both their careers. Daniel wants to make big changes, and Mariah starts to wonder: are Daniel\u2019s suggestions reasonable? Or has he lost track of the boundary between actor and character? Rushed to the stage, in front of a live audience, they must figure it out together.  \u201cMatin\xe9e\u201d is a sexually explicit drama intended to bridge the gap between art film and sex film. The film showcases Steven McAlistair (Scotland) and Alicia Whitsover (England) in their first explicit sex roles ever. Matin\xe9e takes a fresh look at what erotic film can be. It features an original musical score and careful attention to capturing the real-life sounds of sex. Real, intense and emotional, Matin\xe9e is truly erotic film for people who like film.']",0.199578,/i9pFsyaAlH33L5b3QZPnLIYQIl6.jpg,"[{u'name': u'Blue Artichoke Films', u'id': 10422}]",[],2009-01-17,0,34.0,"[{u'iso_639_1': u'en', u'name': u'English'}]",Released,[u'How far would you go for the sake of art?'],[u'Matin\xe9e'],False,9.0,1
False,/26wSvreSNyzkvfpzOVwxhy20Yaj.jpg,"{u'backdrop_path': None, u'poster_path': None, u'id': 364344, u'name': u'Murder, She Baked Collection'}",0,"[{u'id': 10770, u'name': u'TV Movie'}, {u'id': 9648, u'name': u'Mystery'}]",http://www.hallmarkmoviesandmysteries.com/murder-she-baked-a-chocolate-chip-murder-mystery,328848,tt4621642,200,en,"[u'Murder, She Baked: A Chocolate Chip Cookie Mystery']","[u""Based on the New York Times bestselling book, Chocolate Chip Cookie Murder by Joanne Fluke, the film will take viewers on a mouthwatering mystery that centers on Hannah Swensen, shop owner of the Cookie Jar where much of the town's gossip percolates along with the strong coffee. But when a mysterious murder occurs, Hannah turns into a culinary detective and finds herself trying to solve the crime while getting caught in an unexpected romantic mystery of her own.""]",1.260866,/hyWBB2WCFYsz02VLlkFWUVoNpKr.jpg,"[{u'name': u'Stephanie Germain Productions', u'id': 3995}, {u'name': u'Brad Krevoy Television', u'id': 64216}, {u'name': u'Swensen Productions', u'id': 64217}]","[{u'iso_3166_1': u'CA', u'name': u'Canada'}]",2015-05-02,0,83.0,"[{u'iso_639_1': u'en', u'name': u'English'}]",Released,[u''],"[u'Murder, She Baked: A Chocolate Chip Cookie Mystery']",False,8.3,7
False,/gDpqniDwqQzoLW1tB4NVXJavhvQ.jpg,,0,"[{u'id': 18, u'name': u'Drama'}]",,366104,tt4084060,200,fr,[u'Je ne suis pas un salaud'],"[u'Eddie is suffering from no longer living with Karine and their son Noam. One night walking home drunk, he gets mugged and badly injured. Suddenly, Eddie becomes a hero to his son and the victim of a vicious crime to his wife. He is asked to move back home, and is offered a new job.\r But when Ahmed, the perfect scapegoat for the attack, is charged, the gravitas of his accusation sucks Eddie into an infernal spiral of self-doubt and lies, marking the start of a dangerous freefall.']",0.175705,/hPObJrJhUw92DU5zeLGA3npkKnV.jpg,"[{u'name': u'Thelma Films', u'id': 6844}]","[{u'iso_3166_1': u'FR', u'name': u'France'}]",2016-02-24,0,107.0,"[{u'iso_639_1': u'fr', u'name': u'Fran\xe7ais'}]",Released,[u''],[u'A Decent Man'],False,8.0,2
False,/83SQnaqWxje4npkewvxf6lMSHOS.jpg,,0,"[{u'id': 35, u'name': u'Comedy'}]",,197786,tt0080973,200,de,[u'The Amorous Sisters'],"[u""Comedy about some schoolgirls being taught anatomy (of the sexual nature) by the sexually frustrated Barbara Moose. In bed at nighttime the girls practice their daily lessons on each other and on any unsuspecting visitors of the night. When they're not in class they enjoy frolicking around outside (naked most of the time!) experiencing the joys of nature.""]",0.947446,/7q2ZUg1b24uCtB72tA2VgW5pl4E.jpg,[],[],1980-11-28,0,76.0,"[{u'iso_639_1': u'de', u'name': u'Deutsch'}]",Released,[u'Twenty lovely ladies in the funniest naked romp of all time!'],[u'The Amorous Sisters'],False,4.3,3
False,/4h7ibZdoPPL89Ryr8eMhqjf1ikn.jpg,,0,"[{u'id': 99, u'name': u'Documentary'}, {u'id': 10402, u'name': u'Music'}]",,361631,tt5053508,200,de,[u'Rammstein in Amerika (Konzert)'],[u'The concert film celebrates the band\u2019s legendary show in New York\u2019s Madison Square Garden \u2013 Rammstein\u2019s return to the US after a ten-year absence. In HD and 5.1 surround sound.'],0.299855,/ueyZBB5eGmfTo9aYDtadpW7qnOL.jpg,"[{u'name': u'Universal Vertrieb', u'id': 64309}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}, {u'iso_3166_1': u'DE', u'name': u'Germany'}]",2015-09-25,0,244.0,"[{u'iso_639_1': u'de', u'name': u'Deutsch'}]",Released,[u''],[u'Rammstein in Amerika (Konzert)'],False,8.1,9
False,/o4lxNwKJz8oq3R0kLOIsDlHbDhZ.jpg,,20000000,"[{u'id': 18, u'name': u'Drama'}, {u'id': 10749, u'name': u'Romance'}]",http://www.mebeforeyoumovie.net,296096,tt2674426,200,en,[u'Me Before You'],"[u'A small town girl is caught between dead-end jobs. A high-profile, successful man becomes wheelchair bound following an accident. The man decides his life is not worth living until the girl is hired for six months to be his new caretaker. Worlds apart and trapped together by circumstance, the two get off to a rocky start. But the girl becomes determined to prove to the man that life is worth living and as they embark on a series of adventures together, each finds their world changing in ways neither of them could begin to imagine.']",3.786319,/oN5lELHH5Xheiy0YdhnY3JB4hx2.jpg,"[{u'name': u'New Line Cinema', u'id': 12}, {u'name': u'Sunswept Entertainment', u'id': 5219}, {u'name': u'Metro-Goldwyn-Mayer (MGM)', u'id': 8411}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",2016-06-02,207945075,110.0,"[{u'iso_639_1': u'en', u'name': u'English'}]",Released,[u'#LiveBoldly'],[u'Me Before You'],False,7.5,1539
False,/w0RHju6nGeLhj1Ryb7mqf5xCbtG.jpg,,55000000,"[{u'id': 28, u'name': u'Action'}, {u'id': 18, u'name': u'Drama'}, {u'id': 53, u'name': u'Thriller'}]",http://www.captainphillipsmovie.com,109424,tt1535109,200,en,[u'Captain Phillips'],"[u'The true story of Captain Richard Phillips and the 2009 hijacking by Somali pirates of the US-flagged MV Maersk Alabama, the first American cargo ship to be hijacked in two hundred years.']",2.079684,/AnMTMPTUzeWNbYxzp29WqYf1br1.jpg,"[{u'name': u'Columbia Pictures', u'id': 5}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",2013-10-10,95000000,134.0,"[{u'iso_639_1': u'en', u'name': u'English'}, {u'iso_639_1': u'so', u'name': u'Somali'}]",Released,[u'Out here survival is everything.'],[u'Captain Phillips'],False,7.6,2074
